TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster,Cluster_After_FS
683,154,-0.20824340624232543,1855,1,28,265,254,12,1,-1.274630553976354,3,-1.4959766543151685,-0.2067936485059295,-1.1026769142441806,55,0,1
684,4,0.4118229242634432,1070,0,30,605,449,65,1,-0.9935525520109589,3,0.14805880089576146,-0.2067936485059295,-0.9218794796632228,174,0,1
685,124,0.07426208916352939,1325,1,35,168,334,51,0,0.2994062570298583,0,0.4339780104976623,-0.2067936485059295,1.3218609380135207,354,1,0
686,198,0.29636773150116685,872,1,11,477,293,3,1,-0.15031854611477377,1,0.7484891410597533,-0.2067936485059295,-1.1388010180506747,318,0,1
687,163,1.7918722046343682,403,0,14,597,440,83,1,0.9177778613537274,0,0.5483456943384226,-0.2067936485059295,0.23345084378049683,65,2,2
688,414,0.607000441523588,2225,0,16,45,15,72,2,0.6366998593883324,1,-0.995618037511842,-0.2067936485059295,-0.7578428703064151,133,2,2
689,324,0.8397951106095431,1522,0,16,551,398,99,1,-0.09410294572169475,0,-0.39518769734785014,-0.2067936485059295,0.23011765228724376,150,2,2
690,35,-0.7461549734709608,2219,1,13,459,256,69,0,1.5923650660706756,2,-0.6239230650293708,-0.2067936485059295,0.32262140820538476,25,1,0
691,288,-0.8611305304176076,445,1,36,568,532,42,1,0.6929154597814113,1,-0.9670261165516518,-0.2067936485059295,-0.6524704312308609,61,1,2
692,475,0.10348561421582081,2025,1,37,497,564,53,0,0.9177778613537274,0,-0.9384341955914618,-0.2067936485059295,1.4028062114304425,175,1,0
693,229,0.5077158276882537,1145,1,19,297,320,51,0,0.41183745781601633,0,0.5912335757787078,-0.2067936485059295,-1.1272117676279794,341,2,2
694,230,-0.8280699188402793,1406,1,14,444,224,25,2,1.5361494656775965,2,0.4339780104976623,-0.2067936485059295,-0.3652800881787222,309,1,0
695,319,-0.47683946299492097,232,1,34,120,252,12,1,-0.9373369516178799,3,-1.4816806938350733,-0.2067936485059295,-0.9235870993051509,220,0,1
696,28,-0.6728734727829759,2076,0,10,504,532,32,2,1.0864246625329645,0,-0.6382190255094659,-0.2067936485059295,2.3781416302450418,201,1,0
697,139,-0.8072400205615066,862,1,31,467,6,55,0,1.6485806664637546,2,-0.35229981590756504,-0.2067936485059295,0.4872579920309779,263,1,0
698,59,-0.9263267416421216,1003,1,38,675,378,49,0,1.9296586684291497,2,-0.2522280925468997,-0.2067936485059295,-0.40862183356483717,26,1,0
699,90,-0.4243193411834759,1548,1,15,125,180,73,2,1.9858742688222286,2,-0.7954745907905113,-0.2067936485059295,-0.05150626097116235,328,1,0
700,348,-0.4161997920188885,1352,1,38,545,554,90,1,-0.3751809476870898,1,-0.20934021110661458,-0.2067936485059295,1.0361218152576752,247,1,2
701,352,-0.7166916305108547,1945,1,13,110,38,64,2,0.07454385545754227,1,0.7770810620199433,-0.2067936485059295,-0.6529909219024996,198,0,2
702,76,0.9261295574228772,1038,1,8,345,337,41,2,0.4680530582090954,2,-1.5102726147952634,-0.2067936485059295,-0.3422502989538001,348,2,2
703,12,-0.546386656261218,2156,0,31,221,298,0,2,1.3112870641052805,2,-0.22363617158670962,-0.2067936485059295,-0.24015720750891575,41,1,0
704,29,0.5458811347319261,1661,0,41,565,341,5,1,-0.9373369516178799,1,1.0487043111417491,-0.2067936485059295,0.5565037633065819,186,2,2
705,72,-0.6720854996572987,697,1,1,190,40,35,2,1.1988558633191224,2,0.37679416857728215,-0.2067936485059295,0.36313506880914737,358,1,0
706,393,0.010333486880322462,721,1,12,84,194,5,2,-0.03788734532861574,0,-0.9813220770317469,-0.2067936485059295,0.7131073556334353,332,1,2
707,318,-0.10844489689024502,930,1,4,559,22,84,2,0.5242686586021743,1,0.17665072185595154,-0.2067936485059295,0.42741694875326053,14,1,2
708,105,0.16426232399631885,146,1,36,53,342,49,2,-0.8811213512248008,1,-0.995618037511842,-0.2067936485059295,-0.7749729105882793,285,0,1
709,208,0.3903078319623423,70,1,20,474,457,22,0,-0.20653414650785276,0,-0.4523715392682303,-0.2067936485059295,1.5368799932563617,170,2,0
710,292,-0.6385452522643408,1432,1,32,384,343,75,1,-0.5438277488663268,0,-0.12356444822604433,-0.2067936485059295,1.0189456230935967,348,1,2
711,100,0.06432677583977275,1474,1,7,576,351,87,0,0.4680530582090954,1,-0.4809634602284204,-0.2067936485059295,-0.11348567479147466,97,1,2
712,193,-0.12663679818305473,2209,1,13,543,404,4,1,-0.4313965480801688,1,0.319610326656902,-0.2067936485059295,0.6205959077349251,146,1,2
713,337,-0.7031247888687593,526,1,9,575,383,91,0,-0.8811213512248008,1,0.34820224761709206,-0.2067936485059295,0.31763700492624336,92,0,2
714,26,-0.12173766092340917,1551,1,28,391,432,28,1,1.0302090621398854,0,-0.02349272486537904,-0.2067936485059295,2.1725273030000865,240,1,0
715,334,-0.7985723161790567,1410,1,10,75,231,61,0,1.6485806664637546,2,1.5776548489052657,-0.2067936485059295,-0.9648468820047109,128,1,2
716,419,-0.4167822069378674,931,1,16,421,439,43,0,0.6929154597814113,2,-0.43807557878813524,-0.2067936485059295,-0.35543691729980037,48,1,2
717,159,-0.33616913021097233,1375,1,11,563,546,40,2,0.6929154597814113,0,0.319610326656902,-0.2067936485059295,0.24438371187836666,59,1,2
718,411,-0.8445830947783852,142,1,9,112,185,16,1,1.0302090621398854,2,0.19094668233604659,-0.2067936485059295,-0.21079691844026907,348,1,2
719,205,0.47369594447966606,2265,1,17,453,133,74,0,0.6366998593883324,2,0.20524264281614163,-0.2067936485059295,-0.33651977357886115,175,2,2
720,299,-0.7635246419369769,171,0,17,545,567,8,1,1.0864246625329645,2,0.6055295362588028,-0.2067936485059295,0.31765751687389415,123,1,0
721,164,-0.3933143116731317,1846,0,21,479,403,12,2,-1.218414953583275,3,-1.5102726147952634,-0.2067936485059295,-0.9903304129673586,31,0,1
722,274,1.1331951909704139,125,1,2,398,283,4,2,-0.03788734532861574,0,-0.16645232966632947,-0.2067936485059295,1.7320819430750853,69,2,0
723,112,-0.10005127011672645,325,1,35,218,538,20,2,-0.8811213512248008,0,0.8199689434602284,-0.2067936485059295,1.1012677609965777,321,1,2
724,405,0.22157880396406007,783,1,17,72,505,50,0,1.9858742688222286,2,-1.038505918952127,-0.2067936485059295,0.22801261365958164,72,1,0
725,374,0.8995097696554325,1387,0,22,473,574,58,2,0.2994062570298583,1,-0.39518769734785014,-0.2067936485059295,-1.101612856959796,267,2,2
726,199,-0.5660859844031494,456,1,7,198,423,93,1,-0.9373369516178799,3,0.5769376152986128,-0.2067936485059295,-1.2293458829681654,222,0,1
727,51,-0.9346861087145238,1891,0,26,432,363,1,2,-0.2627497469009318,1,-1.4673847333549783,-0.2067936485059295,-1.188686074737391,57,0,1
728,416,-0.7446475466218392,831,0,27,581,265,15,1,0.4680530582090954,0,-0.8812503536710816,-0.2067936485059295,0.7431753068960342,349,1,0
729,81,-0.9899127469141646,1991,1,23,103,347,59,0,1.3112870641052805,2,1.1201841135422244,-0.2067936485059295,-0.23411387493230218,311,1,0
730,123,-0.40660707570629584,472,1,29,40,402,34,0,-1.49949295554867,3,-1.4387928123947882,-0.2067936485059295,0.9631864573983857,43,0,2
731,223,-0.6248071121166633,2142,1,37,181,519,62,1,-0.9935525520109589,1,-0.16645232966632947,-0.2067936485059295,-1.0789548467860444,164,0,1
732,287,-0.46580783923543934,2228,1,38,601,398,76,2,0.07454385545754227,0,2.2352690309896377,-0.2067936485059295,1.0697152575227533,118,1,2
733,314,0.8398978897128923,2134,0,26,616,543,44,1,1.4237182648914386,2,-0.8097705512706064,-0.2067936485059295,-0.7410512771607888,124,2,2
734,425,0.0680953429625771,722,0,34,59,61,82,2,1.2550714637122016,0,-1.4816806938350733,-0.2067936485059295,2.442197878764996,95,1,0
735,359,-0.056884046710059234,315,1,15,358,28,95,1,0.018328255064463266,1,-1.295833207593838,-0.2067936485059295,1.1843821728775705,61,1,0
736,48,-0.9366731713792751,227,1,36,97,244,60,0,-0.8811213512248008,1,-1.3101291680739329,-0.2067936485059295,-0.6046160573615726,63,0,1
737,127,0.9909831716362273,1392,1,23,495,247,13,0,-0.4876121484732478,0,-0.4809634602284204,-0.2067936485059295,0.39507217130142414,354,2,2
738,360,0.25631814089609234,1036,1,36,349,338,87,0,0.5804842589952534,2,0.333906287136997,-0.2067936485059295,-0.48214178193217405,11,2,2
739,446,-0.8031288564275382,1250,1,14,622,45,38,0,-1.387061754762512,3,0.40538608953747224,-0.2067936485059295,-0.8814324828893253,55,0,1
740,334,0.29496308375539426,1886,1,7,131,24,63,2,0.5242686586021743,1,2.363932675310493,-0.2067936485059295,0.8350431924370009,220,1,2
741,383,-0.1727503558857325,858,0,6,80,468,95,1,1.1426402629260435,2,0.41968205001756725,-0.2067936485059295,-0.6416811467665465,80,1,2
742,185,-0.8524285663340414,1363,0,18,70,39,5,1,-1.49949295554867,3,0.23383456377633172,-0.2067936485059295,-1.16975611104917,228,0,1
743,37,-1.0053296124165458,1808,0,29,208,196,18,1,0.8615622609606484,2,-0.009196764385283997,-0.2067936485059295,0.23154323264897342,205,1,0
744,314,-0.810597471270914,1294,1,28,626,451,36,1,-0.6000433492594058,1,-0.8812503536710816,-0.2067936485059295,0.5556576454659868,88,1,2
745,75,0.37889935149058035,2178,1,23,354,260,37,1,-1.0497681524040379,1,1.7349104141863112,-0.2067936485059295,0.44438289345391857,126,2,2
746,129,0.7777165321866217,602,1,12,570,432,1,1,0.7491310601744904,0,-0.6239230650293708,-0.2067936485059295,2.026425827870437,203,2,0
747,177,-0.6462536850155313,1744,1,25,234,449,69,0,-1.0497681524040379,3,1.8206861770668814,-0.2067936485059295,0.6367311185557263,17,0,2
748,244,-0.7796267014616861,2193,1,26,4,275,72,1,1.0302090621398854,2,-1.009913997991937,-0.2067936485059295,0.5681827535002494,92,1,0
749,448,-0.5918492796426841,1638,1,21,615,231,50,2,0.41183745781601633,2,-0.5810351835890857,-0.2067936485059295,0.40959206624472566,304,1,2
750,74,0.0906039665960535,1132,1,41,617,11,42,0,0.5242686586021743,2,-1.2815372471137427,-0.2067936485059295,-0.734902820852465,104,1,2
751,380,-0.8835706346488512,684,1,2,519,355,88,2,1.4237182648914386,2,0.6198254967388979,-0.2067936485059295,-0.40757828822810344,81,1,0
752,438,-0.47927190177418555,2089,0,29,74,325,18,1,0.7491310601744904,1,-1.052801879432222,-0.2067936485059295,0.82516412564969,276,1,0
753,302,-0.7411187974068498,1923,0,39,222,305,50,2,-1.274630553976354,3,-0.7382907488701311,-0.2067936485059295,-0.8460724491328232,263,0,1
754,391,-0.35552586134173975,664,1,18,511,169,41,1,-0.4313965480801688,1,0.8056729829801335,-0.2067936485059295,-0.3147386491671807,345,0,2
755,76,-0.9622309084121113,2081,1,29,635,315,21,2,1.9296586684291497,2,0.648417417699088,-0.2067936485059295,0.6350568308287308,101,1,0
756,342,0.6045337430432072,1356,1,38,618,367,30,0,0.6929154597814113,2,1.348919481223745,-0.2067936485059295,-0.9307278210810814,262,2,2
757,6,1.1653650503187158,1227,1,9,540,241,27,1,1.9296586684291497,2,0.4625699314578524,-0.2067936485059295,-0.23367799604472297,148,2,0
758,8,-0.49335263893302694,740,0,32,261,313,0,1,1.1988558633191224,2,0.7770810620199433,-0.2067936485059295,-0.07722311533833781,200,1,0
759,63,-0.38026136554778234,1844,1,40,533,239,85,1,-1.49949295554867,3,0.2767224452166169,-0.2067936485059295,1.1800464599428853,253,0,2
760,356,1.1870514411253987,759,1,1,361,471,17,2,-1.162199353190196,3,-0.9241382351113667,-0.2067936485059295,-0.8034742618490492,55,2,1
761,438,-0.24301700287547398,2254,1,2,619,173,0,1,-0.20653414650785276,0,0.6913052991393731,-0.2067936485059295,1.308135881041687,82,1,0
762,104,0.02537349567042311,1757,1,31,585,293,2,0,-1.274630553976354,3,1.4632871650645054,-0.2067936485059295,-1.06905014006417,27,0,1
763,236,-0.2209537553565108,98,0,26,454,409,10,1,-0.15031854611477377,0,-1.1814655237530776,-0.2067936485059295,0.6037940586154735,315,1,2
764,90,1.6976922862653776,774,1,22,498,219,34,2,1.3112870641052805,0,-0.6239230650293708,-0.2067936485059295,2.121667928799958,202,2,0
765,170,-0.25147914905122537,1631,1,15,258,438,16,0,0.41183745781601633,0,-0.38089173686775507,-0.2067936485059295,0.8618010281474534,71,1,0
766,357,-0.28354622929617807,498,0,40,222,315,8,0,-1.218414953583275,3,-0.8097705512706064,-0.2067936485059295,-1.057035266727721,321,0,1
767,182,-0.45953831393113764,1547,0,3,148,412,36,1,1.0302090621398854,2,-0.12356444822604433,-0.2067936485059295,0.4716458358752721,308,1,0
768,364,-0.3515174763111206,2086,1,17,425,219,96,1,-0.6000433492594058,1,-0.40948365782794516,-0.2067936485059295,-0.9600291383002322,87,0,1
769,406,-0.24013918798169617,455,1,34,221,92,54,2,-0.6000433492594058,0,2.249564991469733,-0.2067936485059295,1.6386602774995718,311,1,2
770,66,-0.1291377563645522,1051,1,28,531,110,82,2,-1.0497681524040379,3,-0.2808200135070898,-0.2067936485059295,-1.0768831400733148,66,0,1
771,316,-0.8156679070361416,585,0,9,255,554,85,2,-0.4876121484732478,0,-0.9241382351113667,-0.2067936485059295,1.241377183418741,354,1,2
772,297,-0.846090521627507,869,1,8,302,563,44,2,1.0864246625329645,2,0.333906287136997,-0.2067936485059295,-0.09781454678627245,358,1,0
773,293,-0.6326183239712031,2033,0,35,257,118,90,2,1.5923650660706756,2,-1.2672412866336478,-0.2067936485059295,-0.3349762495181393,56,1,0
774,322,-0.9790866813613813,352,1,31,285,582,71,0,-1.330846154369433,3,0.1623547613758565,-0.2067936485059295,-1.2291920433607844,90,0,1
775,52,0.10807641416541866,1965,1,34,153,479,17,1,0.5804842589952534,0,-1.5102726147952634,-0.2067936485059295,1.774185279621784,157,1,0
776,397,-0.49112575836046074,1907,1,23,127,355,48,0,0.9177778613537274,2,-0.5381473021488006,-0.2067936485059295,0.2551806883230503,130,1,0
777,391,-0.21978892551855309,126,1,6,321,407,36,2,-1.387061754762512,3,2.5354842010716334,-0.2067936485059295,-0.8775070089076557,91,0,1
778,377,-0.5337448265492655,1974,1,6,45,240,87,0,-1.49949295554867,3,-0.052084645825569126,-0.2067936485059295,-0.87602245669643,131,0,1
779,444,-0.30341685594369155,1733,1,11,356,223,11,1,0.5804842589952534,1,0.0908749589753813,-0.2067936485059295,0.8320663960341801,274,1,0
780,154,-0.12488955342611824,808,1,35,212,244,39,0,-0.15031854611477377,1,0.6055295362588028,-0.2067936485059295,0.25275258651988824,150,1,2
781,412,-0.670749371313759,1104,1,13,204,175,86,0,0.018328255064463266,0,-0.20934021110661458,-0.2067936485059295,2.2454754808266575,299,1,0
782,258,-0.6813698786598439,1607,1,13,267,527,69,0,-0.7124745500455638,0,-0.03778868534547408,-0.2067936485059295,1.2771064322329575,79,1,2
783,8,-0.7201861200247278,407,1,1,343,383,53,1,-1.330846154369433,3,1.8921659794673567,-0.2067936485059295,-0.9254254826133528,202,0,1
784,430,-0.7338557407701725,1589,1,29,68,96,41,1,-0.7124745500455638,0,0.5483456943384226,-0.2067936485059295,2.0685804442862623,356,1,0
785,393,-0.10292908501050417,994,1,5,136,213,83,2,0.07454385545754227,1,-1.1385776423127922,-0.2067936485059295,-0.20108451122762094,339,1,2
786,179,1.9612179072527451,1494,1,12,96,536,76,0,-0.8811213512248008,0,-1.1528736027928874,-0.2067936485059295,-1.0791984261643974,278,2,1
787,476,-0.4908516807515296,2277,0,40,54,531,14,0,-0.3751809476870898,1,2.1351973076289723,-0.2067936485059295,0.4764405036386437,319,1,2
788,469,-0.45594104531391544,944,1,21,103,258,55,1,1.8734430680360705,2,-0.1378604087061394,-0.2067936485059295,-0.40014014321123637,47,1,0
789,248,1.5777490726568526,1124,1,37,396,229,27,0,1.3675026644983594,2,-0.42377961830804023,-0.2067936485059295,0.2693082922675304,290,2,0
790,370,-0.6640687295960606,545,1,18,642,528,84,2,-0.9373369516178799,1,0.977224508741274,-0.2067936485059295,1.1568320631891058,307,1,2
791,56,0.9809450792091211,1291,1,18,412,391,23,2,0.5804842589952534,1,0.2767224452166169,-0.2067936485059295,0.32045739772822673,9,2,2
792,299,-0.3204439273985436,4,1,42,660,145,68,2,1.8172274676429916,2,0.5626416548185177,-0.2067936485059295,-0.19549756948623756,59,1,0
793,33,-0.8362237277059831,1854,1,27,646,100,29,2,0.6366998593883324,2,0.648417417699088,-0.2067936485059295,0.16901768822245908,294,1,2
794,356,-0.8381422709685016,1333,0,5,627,139,60,2,1.3112870641052805,2,-1.5102726147952634,-0.2067936485059295,0.3131346324168953,89,1,0
795,92,-0.607848560064044,1338,1,32,51,439,22,0,0.2431906566367793,0,-0.20934021110661458,-0.2067936485059295,0.07422428614779882,326,1,2
796,222,-0.26309318772968576,1535,1,16,512,6,20,2,-0.7686901504386429,1,-1.3101291680739329,-0.2067936485059295,0.7745842267363033,217,1,2
797,468,-0.6118226853935468,461,1,30,401,110,68,0,0.018328255064463266,0,-0.46666749974832533,-0.2067936485059295,1.2009635185597765,174,1,0
798,442,-0.39149854751396235,772,1,33,433,186,40,0,-1.330846154369433,3,-0.6525149859895609,-0.2067936485059295,-1.276069535723204,188,0,1
799,433,1.922949821105724,1434,1,17,372,129,84,2,0.8615622609606484,1,1.5347669674649806,-0.2067936485059295,0.48745541952711685,347,2,2
800,131,-0.9802857709004555,255,0,37,303,82,91,2,-0.20653414650785276,1,0.11946687993557138,-0.2067936485059295,-0.7070450319492386,173,0,2
801,474,-0.8092956026284907,210,1,8,73,469,0,1,1.7047962668568335,2,0.6341214572189929,-0.2067936485059295,-0.21021232793222167,271,1,0
802,260,-0.6663983892719759,362,0,25,293,503,95,1,0.2431906566367793,1,0.4339780104976623,-0.2067936485059295,1.0607438444189896,19,1,0
803,173,-1.015401964544768,1422,1,1,354,581,38,1,0.5804842589952534,2,1.0915921925820342,-0.2067936485059295,0.6226496664934603,310,1,0
804,273,0.4371065836873482,1702,0,7,476,524,50,2,-1.0497681524040379,1,0.7484891410597533,-0.2067936485059295,1.2221036446073694,136,2,2
805,213,-0.8107002503742632,1824,1,7,88,239,64,0,0.41183745781601633,2,1.692022532746026,-0.2067936485059295,0.27561315217669136,215,1,2
806,425,-0.7995658475114324,52,1,29,507,93,27,0,0.35562185742293734,0,-1.1814655237530776,-0.2067936485059295,1.9039900123428832,181,1,0
807,61,0.77230349941023,834,1,17,664,74,9,2,0.4680530582090954,2,-0.5238513416687055,-0.2067936485059295,-0.13542833079090508,15,2,2
808,88,-0.8473581305688138,1938,1,19,259,457,54,1,1.1426402629260435,2,0.6341214572189929,-0.2067936485059295,-0.9217358960296672,263,1,2
809,131,-0.6424165984904943,2004,1,11,539,320,58,1,-1.443277355155591,3,-0.35229981590756504,-0.2067936485059295,-0.9402274168368525,116,0,1
810,351,-0.8329347963988084,1961,0,30,417,265,99,1,-1.218414953583275,3,-1.2243534051933627,-0.2067936485059295,-1.0212085861621636,291,0,1
811,398,-0.7462920122754265,568,1,18,108,359,42,2,1.3112870641052805,0,-0.06638060630566417,-0.2067936485059295,1.3241608401438651,111,1,0
812,384,-0.9620253502054129,1913,0,11,305,313,22,2,-0.8249057508317219,0,0.37679416857728215,-0.2067936485059295,-1.1740918239838554,277,0,1
813,159,-0.7844573193190989,1102,1,29,43,201,90,1,-0.8811213512248008,0,0.5340497338583277,-0.2067936485059295,2.250459884105799,275,1,0
814,419,-0.48112192563447126,463,1,27,657,89,67,1,-1.387061754762512,3,2.292452872910018,-0.2067936485059295,-0.9149695172983636,64,0,1
815,357,1.1846532620472505,1915,0,11,245,23,43,2,-1.49949295554867,3,-0.20934021110661458,-0.2067936485059295,-1.0429204827505227,337,2,1
816,379,0.10533563807610642,1751,0,36,239,22,13,2,-0.15031854611477377,1,-1.2672412866336478,-0.2067936485059295,-0.5830144124918366,157,0,2
817,43,-0.7705478806658395,1224,1,39,672,556,71,2,1.3675026644983594,2,-1.0813938003924122,-0.2067936485059295,0.28267182616201897,237,1,0
818,474,0.19584976842564183,815,1,11,133,463,64,1,0.35562185742293734,0,2.278156912429923,-0.2067936485059295,1.2890777176806487,76,1,0
819,363,1.7002617638491078,327,0,20,305,561,35,0,-1.274630553976354,3,1.8921659794673567,-0.2067936485059295,-0.9513038685682781,50,2,1
820,107,-0.9194405417177247,372,1,11,635,351,55,0,-0.9935525520109589,1,-0.7239947883900362,-0.2067936485059295,0.687531520906359,245,0,2
821,259,1.2209342855295207,1707,1,24,447,116,66,2,-0.4313965480801688,1,-0.2808200135070898,-0.2067936485059295,-0.31476941708865686,333,2,2
822,74,0.2358308396284836,169,0,32,68,421,79,2,-1.330846154369433,3,-0.39518769734785014,-0.2067936485059295,-0.9112055749044441,195,0,1
823,447,-0.218761134485061,251,1,4,357,481,55,2,1.5361494656775965,2,0.319610326656902,-0.2067936485059295,-0.09352498573380152,4,1,0
